Trial values;Aciertos;Fallos;Recompensa minima;Recompensa maxima;Puntuación maxima;Tiempo de respuesta min;Tiempo de respuesta maximo;Tiempo total de la prueba;Distancia al jugador de los objetos.;Numero de piezas;Ratio de aparición de los objetos en el juego.;Ratio de recompensa de los objetos.;Tamaño de los objetos.
3209;17;8;0.001;0.151864387;0.084432193;84;313.8150001;10400.22252;0.242189303;25.0528907;0.5;0.28519772;0.666764551
3210;17;12;0.057202078;0.297202078;-0.553989611;93.6;550.6942607;15145.38315;0.297318632;29.4681064;0.6;0.480535411;0.505747586
3211;7;9;0.001;0.193382801;-1.060105408;151.2;966.3881662;11385.07624;0.784600035;16.05601137;0.9;0.460049468;0.512413437
3212;14;8;0.080883678;0.304217012;0.261968736;210;1123.624992;18287.83416;0.543382301;21.66115513;1;0.537550345;0.422497198
3213;0;33;0.001;0.204529136;-6.749461484;73.5;653.5674481;45358.6556;0.696948306;33.36204271;0.1;0.437862469;0.568569939
3214;14;21;0.12023424;0.336900907;-3.874973013;73.5;259.6957504;13096.68896;0.612582833;34.9568538;0.5;0.52023424;0.661269226
3215;3;30;0.106243584;0.329576917;-9.23357676;91.5;661.1723127;45766.27595;0.431046989;33.14728067;0.1;0.56291025;0.446480524
3216;32;10;0.154055498;0.377388831;4.729220957;198;885.2304361;29341.70248;0.305554425;41.61741576;1;0.610722165;0.377223069
3217;0;41;0.001;0.001;-0.041;105;620.6765834;55444.20723;0.689156065;40.56783727;0.1;0.039030257;0.424778811
3218;19;4;0.001;0.183280682;1.017543751;210.6;998.0204314;18138.23244;0.423892225;23.12139559;0.9;0.366614015;0.65872981
3219;8;33;0.243948435;0.483948435;-13.05871086;99;498.4684349;53999.66964;0.279563188;41.39169829;0.1;0.667281768;0.449709107
3220;7;32;0.001;0.194829872;-5.549151345;74.4;242.053591;16068.02995;0.494333913;39.10611213;0.4;0.428163205;0.338505947
3221;36;17;0.163849949;0.387183282;3.336482363;170.4;904.1087296;38155.79589;0.33055688;53.49076218;0.8;0.620516616;0.46361878
3222;29;24;0.001;0.123783552;-1.161443743;186;662.21545;29263.76579;0.587812856;53.29475355;1;0.357116885;0.349147068
3223;4;25;0.038852815;0.262186148;-5.952575782;63;277.055873;14846.19124;0.647299214;29.46285944;0.3;0.495519482;0.514518346
3224;13;20;0.090416861;0.313750194;-3.647918026;189;832.0536189;21466.80406;0.557605539;33.27576499;0.9;0.547083528;0.204111767
3225;12;20;0.184294703;0.424294703;-4.834357624;72;224.3354954;12950.56475;0.279141213;32.09557433;0.4;0.607628036;0.409636501
3226;16;15;0.001;0.184097767;-1.280684366;182.4;494.9796918;14915.6612;0.630515637;31.49629277;0.8;0.4174311;0.522621226
3227;8;24;0.035929765;0.259263099;-5.041542914;54;280.8391289;16323.11058;0.368434481;32.28133617;0.3;0.492596432;0.395832166
3228;13;36;0.042589991;0.265923324;-7.567903123;54;310.7731316;25607.44205;0.336976946;48.86503197;0.3;0.499256658;0.422347214
3229;21;28;0.089378469;0.312711803;-4.533982619;210.6;763.9386887;30537.23705;0.570750886;48.86689605;0.9;0.546045136;0.26254424
3230;10;10;0.052628235;0.292628235;-1.2;69;478.5549161;10045.73615;0.214642116;20.46371671;0.5;0.475961569;0.431795377
3231;9;26;0.001;0.093841295;-2.013087843;54.9;340.02437;18961.61014;0.526125832;35.26312124;0.3;0.327174628;0.565118007
3232;15;23;0.001;0.206945905;-3.200161523;82.8;585.592051;19876.96708;0.481297248;37.78129809;0.6;0.440279238;0.438908459
3233;49;4;0.404826858;0.554826858;21.29220863;126;751.171627;32111.03285;0.45728799;53.45508518;1;0.721493525;0.736939499
3234;0;48;0.001;0.238996735;-11.47184326;69;699.7592521;66679.99842;0.802918499;48.22977637;0.1;0.505663401;0.233559286
3235;23;23;0.086479821;0.236479821;-1.725;132.3;526.2405114;22686.95358;0.724624799;45.92061494;0.7;0.403146488;0.711371882
3236;0;51;0.161893956;0.418560622;-21.34659174;47.7;255.7098171;24674.22794;0.898689289;50.81183282;0.3;0.685227289;0.555371155
3237;22;23;0.38430415;0.607637484;-3.06430415;91.8;632.9361791;25166.70059;0.390743884;44.83795242;0.6;0.840970817;0.47969775
3238;0;38;0.001;0.030677556;-1.165747146;142.8;697.381593;21401.5514;0.843568449;38.06670789;0.7;0.330677556;0.090336281
3239;22;24;0.115760679;0.339094012;-3.134854691;124.2;629.8664232;26234.59714;0.473827141;45.82264044;0.6;0.572427346;0.551883836
3240;3;32;0.087135241;0.303801908;-9.135255319;36.6;709.6785674;30674.39289;0.669613036;34.735207;0.2;0.487135241;0.601987305
3241;4;20;0.295372794;0.535372794;-9.045964699;91.5;710.5184571;34330.27562;0.259641122;24.41484491;0.1;0.718706127;0.385238815
3242;0;30;0.116489921;0.339823254;-10.19469762;84;711.0139445;42381.25891;0.704782299;30.45604974;0.1;0.573156587;0.481361256
3243;12;20;0.089875896;0.313209229;-3.845673831;115.5;687.6198942;18218.49787;0.714228936;32.05789802;0.7;0.546542562;0.545348084
3244;14;25;0.153779951;0.303779951;-4.39157946;49.5;283.3553849;19941.39288;0.531231604;39.22834787;0.3;0.470446618;0.736330637
3245;21;10;0.086426145;0.309759478;1.062354257;164.7;799.3484816;19879.57953;0.53484715;30.99429717;0.9;0.543092811;0.596589337
3246;36;12;0.100100038;0.250100038;3.302400918;167.4;862.065977;32890.13568;0.555288549;48.22447797;0.9;0.416766705;0.700144974
3247;25;18;0.263255512;0.413255512;1.017788583;122.4;333.9560851;17406.05058;0.535233117;42.5176919;0.6;0.579922179;0.77067084
3248;0;29;0.035648934;0.258982267;-7.510485742;99;619.5632567;39088.56963;0.474442166;28.66940241;0.1;0.4923156;0.316038424
3249;14;13;0.129230438;0.352563771;-1.210769562;126;439.9469432;12607.0109;0.364176372;27.03312009;0.6;0.585897104;0.490148582
3250;0;28;0.001;0.066540424;-1.863131882;35.4;574.1790578;22736.62684;0.721506929;28.40504006;0.2;0.333207091;0.180297677
3251;21;26;0.001;0.099931615;-1.538440032;72;481.8320942;23332.38459;0.465819712;46.58560564;0.5;0.333264948;0.587356544
3252;2;40;0.001;0.220739693;-8.607848029;144;735.8533519;25548.74079;0.714876173;41.62954234;0.6;0.48740636;0.184131416
3253;6;11;0.001;0.015659288;-0.122274307;149.1;845.5200758;11407.50342;0.604922065;17.32953404;0.7;0.248992622;0.414267428
3254;25;24;0.001;0.002077437;-0.011390524;189;541.5704155;23663.11747;0.679043335;48.98609739;1;0.23541077;0.398415876
3255;9;22;0.102485278;0.325818611;-5.240641948;78;653.3984904;18114.30653;0.370419993;30.82703312;0.5;0.559151945;0.287334968
3256;11;29;0.001;0.042720602;-0.998434135;33;-392.1212858;12302.72264;0.413918503;40.17568024;0.2;0.226053935;0.602397647
3257;10;19;0.1426752;0.359341867;-4.317410137;80.4;206.8372907;11503.50729;0.546368756;28.88287984;0.4;0.5426752;0.629541119
3258;20;13;0.320679063;0.544012397;1.574753444;204;736.8340857;19915.31355;0.630394214;32.63465921;1;0.77734573;0.502652173
3259;26;16;0.001;0.037980409;-0.100941226;106.2;410.1315582;18717.78378;0.43709466;42.15062094;0.6;0.221313742;0.696810958
3260;1;17;0.0364094;0.259742733;-4.267550398;46.8;291.5035254;9188.394155;0.57551758;18.34624346;0.3;0.493076067;0.314806099
3261;41;3;0.142781319;0.382781319;9.625690138;198;807.3504643;29223.74716;0.220368719;43.89015816;1;0.566114653;0.523341798
3262;20;7;0.210050219;0.433383552;3.400652841;171;946.4353378;19594.24879;0.47197033;27.41283384;1;0.666716885;0.476364187
3263;25;14;0.12653677;0.349870103;1.05690447;164.7;714.1613724;22985.15221;0.369689536;39.02547289;0.9;0.583203437;0.371496301
3264;23;19;0.054501995;0.277835329;-1.456992019;136.5;692.9290233;24809.05832;0.324380095;41.63803274;0.7;0.511168662;0.394100025
3265;25;15;0.19211568;0.408782346;1.37949013;178.2;447.7563115;17549.82261;0.632592365;39.69974616;0.9;0.59211568;0.628398282
3266;11;12;0.070281332;0.293614665;-1.521947999;108;612.5031767;12737.44393;0.519094524;22.90419316;0.6;0.526947999;0.570364655
3267;27;6;0.001;0.085312272;0.653342036;153;1088.874955;26774.59075;0.476041828;33.31626025;1;0.318645605;0.599107193
3268;34;10;0.363905683;0.580572349;10.25040305;177;702.0641023;25672.78188;0.575669817;44.0274919;1;0.763905683;0.65099056
3269;13;8;0.071571724;0.294905057;0.022858619;109.8;456.9337741;9891.994896;0.317056585;20.69140731;0.6;0.52823839;0.583746285
3270;18;21;0.001;0.163267871;-1.95021445;113.4;502.4357647;19227.14052;0.49367919;38.67043582;0.6;0.396601204;0.548449482
3271;16;18;0.249167929;0.472501262;-2.731669191;123.9;498.9419377;16074.93161;0.578519888;33.84958355;0.7;0.705834596;0.541052773
3272;23;6;0.108201977;0.33153531;3.067766939;198;576.7207309;14992.66586;0.317789494;28.98093161;1;0.564868643;0.450386329
3273;13;16;0.231441737;0.381441737;-2.119325212;63;597.8370402;16300.04169;0.670186756;29.44872208;0.5;0.548108404;0.802520554
3274;20;14;0.001;0.133291475;-0.523165901;104.4;609.5902086;19015.13951;0.209834487;34.31238262;0.6;0.316624809;0.423348452
3275;40;9;0.273525292;0.490191959;10.86261738;145.8;998.0384131;37443.13209;0.393044717;49.04549009;0.9;0.673525292;0.639471965
3276;8;17;0.042432264;0.265765597;-3.285223706;60;316.2434817;11098.50739;0.411287418;24.65288156;0.4;0.49909893;0.475297826
3277;20;25;0.411705436;0.561705436;-4.308527178;25.8;538.711793;36676.54236;0.37930356;45.43709506;0.2;0.728372102;0.794963149
3278;0;33;0.030886121;0.254219454;-8.389241993;91.5;598.1015528;44021.82899;0.656763042;32.64340337;0.1;0.487552788;0.523209393
3279;5;37;0.001;0.192578878;-6.641471279;82.5;708.4626527;59350.46083;0.489511798;42.36964347;0.1;0.425912211;0.556031691
3280;7;26;0.056702196;0.206702196;-4.452341723;36.6;554.0649172;26713.41213;0.649857511;33.05493838;0.2;0.373368863;0.730683341
3281;17;25;0.121834646;0.361834646;-4.93467717;45.9;332.5377272;22556.17009;0.267086453;42.11666295;0.3;0.54516798;0.548194001
3282;11;16;0.216111751;0.439445084;-3.425558753;108;626.5646829;15054.74218;0.45592274;26.90695514;0.6;0.672778417;0.439469947
3283;7;24;0.001;0.001;-0.017;94.5;486.8822755;15489.31288;0.457879578;30.83814057;0.5;0.118492092;0.257691999
3284;23;18;0.001;0.035197571;-0.217284212;126;508.99564;19792.36191;0.388476909;40.73117175;0.7;0.268530904;0.492969216
3285;16;24;0.001;0.20285392;-3.237662715;78;547.1405579;21278.85632;0.478081782;39.50082024;0.5;0.436187253;0.540199087
3286;23;13;0.144088167;0.3674215;1.10588167;186.3;940.5986307;26250.22247;0.367990026;36.10515197;0.9;0.600754834;0.375816135
3287;13;8;0.115784871;0.339118205;0.243924357;160.8;802.2013301;13720.31195;0.394010601;21.36832658;0.8;0.572451538;0.443341327
3288;12;18;0.001;0.20733443;-2.482013166;124.2;484.3445395;14623.62237;0.738309941;30.17854483;0.6;0.390667764;0.678539185
3289;8;29;0.001;0.054605205;-1.36113013;147;650.9584137;20447.01168;0.635492212;36.6773583;0.7;0.287938539;0.246407853
3290;4;30;0.145242178;0.385242178;-10.49629664;93;523.2378392;44564.59081;0.275391629;33.89202863;0.1;0.568575512;0.343344911
3291;15;25;0.001;0.186066386;-3.248661761;97.2;635.7697261;22304.32886;0.48061346;40.24809663;0.6;0.41939972;0.416775389
3292;33;12;0.261377454;0.484710788;6.493926538;162;878.5488771;30639.07386;0.375548558;45.38260007;1;0.718044121;0.39701867
3293;22;16;0.001;0.06987818;-0.338390902;95.4;504.1027755;18711.57981;0.501437495;37.81220668;0.6;0.236544847;0.727754779
3294;5;27;0.001;0.104152558;-2.549237664;38.4;266.7493195;20894.54566;0.582171797;31.75807644;0.2;0.337485891;0.587859349
3295;36;10;0.001;0.221394298;1.789154385;132.3;905.2605334;32222.36696;0.296894873;46.06463064;0.9;0.404727631;0.498070006
3296;40;13;0.001;0.001;0.027;162;508.9750552;25094.46718;0.375743922;53.1247765;0.9;0.212090119;0.518052951
3297;7;23;0.001;0.214652325;-4.182220331;85.5;648.4677539;41906.61545;0.440522727;30.43442736;0.1;0.397985658;0.682498848
3298;11;20;0.001;0.050502812;-0.72679077;88.5;609.7502413;17766.88416;0.528835299;31.37980671;0.5;0.283836145;0.519327147
3299;15;31;0.422165285;0.572165285;-10.27964456;59.4;266.0814185;23057.10731;0.592734823;45.68417106;0.3;0.738831952;0.74334946
3300;29;13;0.240610031;0.463943365;4.184760501;156.6;537.1008896;20356.77129;0.504179358;41.73126192;0.9;0.697276698;0.565692719
3301;13;17;0.10280615;0.326139484;-2.756224601;104.4;302.3103372;11304.42005;0.491531249;29.70012415;0.6;0.559472817;0.515218773
3302;8;44;0.074563007;0.331229674;-12.95093494;155.4;737.2256426;31102.97723;0.761127514;51.6253142;0.7;0.597896341;0.271034677
3303;6;10;0.242160383;0.465493716;-2.531974865;117;222.8666924;5504.333319;0.580190635;16.44659856;0.6;0.69882705;0.525081419
3304;17;20;0.079069747;0.30240308;-2.805542574;137.7;524.1359331;17046.47407;0.605404017;36.88540151;0.9;0.535736414;0.332533422
3305;6;40;0.368832208;0.592165541;-20.80362839;37.2;563.3095983;37157.85988;0.557256127;45.92543384;0.2;0.825498874;0.55425394
3306;2;29;0.001;0.192032172;-5.37590083;78;521.5043443;15496.54599;0.693832693;30.50576285;0.5;0.425365506;0.303118506
3307;10;9;0.001;0.100595885;-0.39738354;156.6;822.9716919;12134.65737;0.449372353;18.66655514;0.9;0.333929218;0.291417618
3308;13;4;0.117172423;0.33383909;1.596218472;186;804.6523389;11034.9285;0.593344896;17.29973573;1;0.517172423;0.651510922
3309;20;18;0.15181525;0.375148583;-1.483036167;109.5;560.7640433;21420.83845;0.313084198;38.33580762;0.5;0.608481917;0.54281894
3310;2;33;0.152870671;0.376204004;-11.88565746;85.2;387.5278417;17140.6726;0.624670916;35.20349362;0.4;0.609537337;0.314691012
3311;12;15;0.094560229;0.317893562;-2.293680686;144;803.2743939;17100.68864;0.490499524;27.27978185;0.8;0.551226895;0.331909122
3312;9;14;0.06510841;0.288441743;-2.447208716;78;356.989183;11017.64025;0.367121331;22.94600727;0.4;0.521775077;0.509032832
3313;19;26;0.035230894;0.251897561;-3.82161626;40.5;234.8009721;21547.43969;0.364093022;44.79053403;0.3;0.435230894;0.657390675
3314;6;25;0.001;0.171257956;-3.764675022;45;552.4182057;25122.25519;0.338104826;30.9904187;0.2;0.404591289;0.420172416
3315;28;12;0.314966004;0.531632671;5.472789401;146.4;421.0832045;17130.24784;0.459514154;40.1932203;0.8;0.714966004;0.626196362
3316;14;13;0.001;0.129073223;-0.76743934;153.6;758.6094599;16631.63429;0.499941786;26.9244802;0.8;0.362406557;0.423026863
3317;21;13;0.037692041;0.261025374;-0.256797004;168;1152.086779;28278.01987;0.505227735;34.29716822;1;0.494358708;0.379374181
3318;23;22;0.001;0.084101599;-0.871566791;136.5;706.0169792;26842.85742;0.397468894;44.84087348;0.7;0.317434933;0.430080515
3319;3;29;0.009708803;0.233042136;-6.394095539;90;650.1347366;43858.45473;0.476250124;31.81974842;0.1;0.466375469;0.51128894
3320;16;20;0.308274376;0.524941042;-3.833097503;123.9;668.854319;20454.77443;0.723512335;36.36085632;0.7;0.708274376;0.65877284
3321;17;29;0.001;0.001;-0.012;54;194.5398534;21458.80908;0.248997552;46.46893578;0.3;0.167908399;0.472433962
3322;11;20;0.448093116;0.681426449;-7.416171376;40.2;585.7005054;25754.49005;0.297803623;30.65015804;0.2;0.814759783;0.616865042
3323;25;10;0.371862446;0.521862446;5.952936686;189;1017.17498;27352.88872;0.650055198;35.03726784;0.9;0.688529112;0.741610518
3324;16;12;0.07362837;0.296961704;-0.598819852;109.2;658.8458165;15790.72252;0.424283649;28.18304618;0.7;0.530295037;0.495543295
3325;5;41;0.101816413;0.325149747;-12.26372422;94.5;613.0826514;62538.14219;0.425100422;45.96325205;0.1;0.55848308;0.485663947
3326;35;11;0.271422054;0.48808872;7.922462622;171;1097.636818;37577.78929;0.574279098;46.44356385;1;0.671422054;0.621814017
3327;27;8;0.058133264;0.281466597;2.332865345;180;904.0959978;24719.59724;0.303288378;35.47093289;1;0.51479993;0.358265672
3328;20;21;0.290772675;0.514106008;-2.747439342;104.4;544.8159352;21200.57426;0.489027204;41.3700465;0.6;0.747439342;0.554955489
3329;14;32;0.089776312;0.313109645;-7.199306948;59.4;305.1244123;24059.89214;0.446297925;45.8621788;0.3;0.546442979;0.586255571
3330;27;11;0.009148077;0.23248141;0.704702564;195;629.2210189;20647.02311;0.590609421;37.84577809;1;0.465814744;0.599875385
3331;3;21;0.085628155;0.308961488;-5.896306785;33.6;564.351163;19213.10454;0.449457812;23.6873978;0.2;0.542294821;0.420080797
3332;7;34;0.142746248;0.366079581;-10.66581535;54;310.1848556;21393.0925;0.458358969;41.16612364;0.3;0.599412914;0.382338618
3333;23;12;0.012434409;0.235767743;0.025111835;151.2;757.5885159;21327.57825;0.477447761;34.68863012;0.9;0.469101076;0.509876228
3334;14;15;0.001;0.143543059;-1.141344471;91.5;209.7344594;10385.12646;0.467446408;29.37183247;0.5;0.326876392;0.633349551
3335;1;22;0.116469534;0.339802867;-7.247526882;96;402.7180873;29220.94315;0.593868911;23.45214539;0.1;0.573136201;0.544690202
3336;10;30;0.128536512;0.351869845;-8.154063572;129.6;675.8298143;21769.65199;0.714019246;40.34454747;0.8;0.585203179;0.258393683
3337;3;20;0.235594455;0.458927788;-8.136772398;90;575.4762962;31026.79688;0.414334396;23.20526586;0.1;0.692261121;0.507472102
3338;6;38;0.189508446;0.412841779;-13.88093693;99;539.9684142;58734.47752;0.457065049;44.3761461;0.1;0.646175112;0.560155414
3339;0;55;0.001;0.109012976;-5.995713692;34.2;644.5413445;45929.23091;0.562693565;54.52768787;0.2;0.375679643;0.185445811
3340;5;28;0.295303132;0.518636466;-12.48697205;73.5;466.3619743;42523.53841;0.42841305;33.3886521;0.1;0.751969799;0.535418823
3341;13;10;0.312327841;0.535661174;0.155316856;149.1;453.7439084;10572.46528;0.460694026;22.69140286;0.7;0.768994507;0.566711936
3342;18;11;0.078134947;0.30146828;0.100277963;171;199.8008393;8212.114405;0.666393459;29.24600346;1;0.534801614;0.5089882
3343;1;33;0.001;0.158004645;-5.13465097;99;731.7843953;19789.80387;0.789370875;33.5539266;0.6;0.424671312;0.251288076
3344;11;5;0.018081885;0.168081885;0.183491312;87;239.394011;6011.535026;0.346650629;16.19345586;0.5;0.334748552;0.787500128
3345;39;6;0.077583538;0.317583538;5.800256741;219;497.7015252;21544.15416;0.204516242;44.86749907;1;0.500916871;0.434764661
3346;19;20;0.106468807;0.363135473;-2.801468807;151.2;979.2328456;28179.50777;0.791975448;38.81816342;0.9;0.62980214;0.584434278
3347;8;25;0.27891777;0.42891777;-7.891602095;44.1;249.5398905;15874.50623;0.667175711;32.52494444;0.3;0.595584437;0.713008967
3348;19;21;0.001;0.196150605;-2.246231956;117;412.3804488;17764.93063;0.481430994;39.52165854;0.6;0.429483938;0.554862351
3349;0;40;0.001;0.168263732;-6.730549261;78;525.2444748;51909.98187;0.521120674;39.84509237;0.1;0.401597065;0.393045041
3350;12;15;0.008744789;0.232078122;-2.036234367;100.8;565.8651425;14201.34144;0.449493319;27.38546579;0.6;0.465411456;0.453564703
3351;11;25;0.001;0.142250225;-2.768379386;104.4;547.078154;18219.92605;0.450943884;35.6523409;0.6;0.375583558;0.272881935
3352;5;3;0.001;0.201088459;-0.098044229;139.2;324.6450142;2893.256635;0.356730755;7.654187549;0.8;0.434421792;0.440863754
3353;0;30;0.001;0.086675692;-2.600270762;37.2;661.7880333;25655.37095;0.444007418;30.3411009;0.2;0.353342359;0.19301054
3354;9;8;0.138825805;0.288825805;-0.386174195;85.5;148.3979066;5353.321502;0.419083489;16.66452075;0.5;0.455492472;0.703421798
3355;26;12;0.001;0.038317473;0.051317473;197.1;535.8897524;19002.89554;0.463616471;38.0812819;0.9;0.271650806;0.522594998
3356;15;19;0.001;0.043207048;-0.489381055;117;444.0919785;15663.72648;0.485924196;33.59769235;0.6;0.276540382;0.5316723
3357;3;34;0.001;0.180019618;-5.849137594;67.2;360.6196634;17333.05579;0.770647206;37.27375857;0.4;0.446686285;0.471701552
3358;14;26;0.232084111;0.455417444;-7.02834266;139.2;576.7444506;19966.45169;0.630355161;39.83439909;0.8;0.688750777;0.334078231
3359;3;31;0.001;0.076598878;-2.258166908;28.8;572.5321762;27179.68105;0.476571711;33.51490898;0.2;0.309932212;0.381145392
3360;10;25;0.227722034;0.444388701;-7.749163843;54;277.5550049;17868.67577;0.596639554;35.44205829;0.3;0.627722034;0.679682443
3361;29;6;0.047634884;0.287634884;3.135602324;116.1;656.2393285;19228.93471;0.253668736;35.31002761;0.9;0.470968217;0.48872887
3362;18;23;0.459935747;0.68326908;-5.426345402;76.5;594.1895867;23040.33101;0.334810814;40.97621458;0.5;0.916602414;0.461584161
3363;5;33;0.284475408;0.507808741;-14.77697808;90;366.5886996;47234.99106;0.515136895;38.40943783;0.1;0.741142074;0.596477143
3364;4;36;0.15504308;0.378376413;-12.55471188;47.7;259.4943042;19633.69173;0.549615404;40.18034547;0.3;0.611709746;0.38283088
3365;11;12;0.001;0.202688437;-1.311974842;80.4;459.9040044;12537.12871;0.2327894;23.38413861;0.4;0.386021771;0.499528203
3366;31;20;0.325370597;0.475370597;2.904076568;76.5;449.5658272;25009.10606;0.3701583;51.33686194;0.5;0.642037264;0.702325559
3367;17;4;0.14028913;0.356955797;2.798758689;156;826.3848507;13676.48812;0.520481895;20.6947938;1;0.54028913;0.644921982
